Time,Moisture (%)
2024-12-09 14:00:50,516
2024-12-09 14:00:51,516
2024-12-09 14:00:52,516
2024-12-09 14:00:53,516
2024-12-09 14:00:54,516
2024-12-09 14:00:55,516
2024-12-09 14:00:56,516
2024-12-09 14:00:57,516
2024-12-09 14:00:58,516
2024-12-09 14:00:59,516
2024-12-09 14:01:00,516
2024-12-09 14:01:01,516
2024-12-09 14:01:02,515
2024-12-09 14:01:03,516
2024-12-09 14:01:04,516
2024-12-09 14:01:05,516
2024-12-09 14:01:06,516
2024-12-09 14:01:07,516
2024-12-09 14:01:08,516
2024-12-09 14:01:09,516
2024-12-09 14:01:10,516
2024-12-09 14:01:11,516
2024-12-09 14:01:12,516
2024-12-09 14:01:13,516
2024-12-09 14:01:14,516
2024-12-09 14:01:15,516
2024-12-09 14:01:16,516
2024-12-09 14:01:17,516
2024-12-09 14:01:18,516
2024-12-09 14:01:19,516
2024-12-09 14:01:20,516
2024-12-09 14:01:21,516
2024-12-09 14:01:22,516
2024-12-09 14:01:23,515
2024-12-09 14:01:24,516
2024-12-09 14:01:25,516
2024-12-09 14:01:26,516
2024-12-09 14:01:27,516
2024-12-09 14:01:28,516
2024-12-09 14:01:29,516
2024-12-09 14:01:30,516
2024-12-09 14:01:31,516
2024-12-09 14:01:32,516
2024-12-09 14:01:33,516
2024-12-09 14:01:34,516
2024-12-09 14:01:35,516
2024-12-09 14:01:36,515
2024-12-09 14:01:37,516
2024-12-09 14:01:38,516
2024-12-09 14:01:39,516
2024-12-09 14:01:40,516
2024-12-09 14:01:41,516
2024-12-09 14:01:42,516
2024-12-09 14:01:43,516
2024-12-09 14:01:44,516
2024-12-09 14:01:45,516
2024-12-09 14:01:46,515
2024-12-09 14:01:47,516
2024-12-09 14:01:48,515
2024-12-09 14:01:49,516
2024-12-09 14:01:50,516
2024-12-09 14:01:51,516
2024-12-09 14:01:52,516
2024-12-09 14:01:53,516
2024-12-09 14:01:54,516
2024-12-09 14:01:55,515
2024-12-09 14:01:56,516
2024-12-09 14:01:57,516
2024-12-09 14:01:58,516
2024-12-09 14:01:59,516
2024-12-09 14:02:01,516
2024-12-09 14:02:02,516
2024-12-09 14:02:03,516
2024-12-09 14:02:04,516
2024-12-09 14:02:05,516
2024-12-09 14:02:06,516
2024-12-09 14:02:07,516
2024-12-09 14:02:08,517
2024-12-09 14:02:09,516
2024-12-09 14:02:10,516
2024-12-09 14:02:11,516
2024-12-09 14:02:12,515
2024-12-09 14:02:13,516
2024-12-09 14:02:14,516
2024-12-09 14:02:15,516
2024-12-09 14:02:16,516
2024-12-09 14:02:17,516
2024-12-09 14:02:18,516
2024-12-09 14:02:19,516
2024-12-09 14:02:20,516
2024-12-09 14:02:21,516
2024-12-09 14:02:22,516
2024-12-09 14:02:23,515
2024-12-09 14:02:24,516
2024-12-09 14:02:25,516
2024-12-09 14:02:26,516
2024-12-09 14:02:27,516
2024-12-09 14:02:28,516
2024-12-09 14:02:29,516
2024-12-09 14:02:30,516
2024-12-09 14:02:31,516
2024-12-09 14:02:32,516
2024-12-09 14:02:33,516
2024-12-09 14:02:34,516
2024-12-09 14:02:35,516
2024-12-09 14:02:36,516
2024-12-09 14:02:37,516
2024-12-09 14:02:38,516
2024-12-09 14:02:39,516
2024-12-09 14:02:40,516
2024-12-09 14:02:41,516
2024-12-09 14:02:42,516
2024-12-09 14:02:43,516
2024-12-09 14:02:44,516
2024-12-09 14:02:45,516
2024-12-09 14:02:46,516
2024-12-09 14:02:47,516
2024-12-09 14:02:48,516
2024-12-09 14:02:49,516
2024-12-09 14:02:50,515
2024-12-09 14:02:51,516
2024-12-09 14:02:52,515
2024-12-09 14:02:53,516
2024-12-09 14:02:54,516
2024-12-09 14:02:55,516
2024-12-09 14:02:56,515
2024-12-09 14:02:57,516
2024-12-09 14:02:58,515
2024-12-09 14:02:59,516
2024-12-09 14:03:00,515
2024-12-09 14:03:01,515
2024-12-09 14:03:02,516
2024-12-09 14:03:03,516
2024-12-09 14:03:04,516
2024-12-09 14:03:05,516
2024-12-09 14:03:06,515
2024-12-09 14:03:07,516
2024-12-09 14:03:08,516
2024-12-09 14:03:09,515
2024-12-09 14:03:10,516
2024-12-09 14:03:11,516
2024-12-09 14:03:12,516
2024-12-09 14:03:13,515
2024-12-09 14:03:14,516
2024-12-09 14:03:15,516
2024-12-09 14:03:16,516
2024-12-09 14:03:17,516
2024-12-09 14:03:18,516
2024-12-09 14:03:19,516
2024-12-09 14:03:20,516
2024-12-09 14:03:21,516
2024-12-09 14:03:22,516
2024-12-09 14:03:23,515
2024-12-09 14:03:24,515
2024-12-09 14:03:25,516
2024-12-09 14:03:26,516
2024-12-09 14:03:27,516
2024-12-09 14:03:28,515
2024-12-09 14:03:29,516
2024-12-09 14:03:30,515
2024-12-09 14:03:31,516
2024-12-09 14:03:32,516
2024-12-09 14:03:33,516
2024-12-09 14:03:34,515
2024-12-09 14:03:35,516
2024-12-09 14:03:36,516
2024-12-09 14:03:37,516
2024-12-09 14:03:38,515
2024-12-09 14:03:39,515
2024-12-09 14:03:40,516
2024-12-09 14:03:41,516
2024-12-09 14:03:42,516
2024-12-09 14:03:43,516
2024-12-09 14:03:44,516
2024-12-09 14:03:46,516
2024-12-09 14:03:47,515
2024-12-09 14:03:48,516
2024-12-09 14:03:49,515
2024-12-09 14:03:50,516
2024-12-09 14:03:51,515
2024-12-09 14:03:52,515
2024-12-09 14:03:53,515
2024-12-09 14:03:54,515
2024-12-09 14:03:55,515
2024-12-09 14:03:56,516
2024-12-09 14:03:57,516
2024-12-09 14:03:58,516
2024-12-09 14:03:59,517
2024-12-09 14:04:00,516
2024-12-09 14:04:01,516
2024-12-09 14:04:02,516
2024-12-09 14:04:03,516
2024-12-09 14:04:04,515
2024-12-09 14:04:05,516
2024-12-09 14:04:06,515
2024-12-09 14:04:07,516
2024-12-09 14:04:08,515
2024-12-09 14:04:09,515
2024-12-09 14:04:10,516
2024-12-09 14:04:11,515
2024-12-09 14:04:12,516
2024-12-09 14:04:13,516
2024-12-09 14:04:14,515
2024-12-09 14:04:15,515
2024-12-09 14:04:16,516
2024-12-09 14:04:17,515
2024-12-09 14:04:18,515
2024-12-09 14:04:19,515
2024-12-09 14:04:20,516
2024-12-09 14:04:21,516
2024-12-09 14:04:22,516
2024-12-09 14:04:23,515
2024-12-09 14:04:24,516
2024-12-09 14:04:25,515
2024-12-09 14:04:26,515
2024-12-09 14:04:27,515
2024-12-09 14:04:28,515
2024-12-09 14:04:29,516
2024-12-09 14:04:30,516
2024-12-09 14:04:31,516
2024-12-09 14:04:32,516
2024-12-09 14:04:33,515
2024-12-09 14:04:34,516
2024-12-09 14:04:35,515
2024-12-09 14:04:36,516
2024-12-09 14:04:37,516
2024-12-09 14:04:38,515
2024-12-09 14:04:39,516
2024-12-09 14:04:40,516
2024-12-09 14:04:41,515
2024-12-09 14:04:42,515
2024-12-09 14:04:43,515
2024-12-09 14:04:44,516
2024-12-09 14:04:45,515
2024-12-09 14:04:46,516
2024-12-09 14:04:47,515
2024-12-09 14:04:48,516
2024-12-09 14:04:49,515
2024-12-09 14:04:50,516
2024-12-09 14:04:51,515
2024-12-09 14:04:52,516
2024-12-09 14:04:53,515
2024-12-09 14:04:54,516
2024-12-09 14:04:55,516
2024-12-09 14:04:56,515
2024-12-09 14:04:57,516
2024-12-09 14:04:58,515
2024-12-09 14:04:59,515
2024-12-09 14:05:00,516
2024-12-09 14:05:01,515
2024-12-09 14:05:02,515
2024-12-09 14:05:03,516
2024-12-09 14:05:04,515
2024-12-09 14:05:05,515
2024-12-09 14:05:06,515
2024-12-09 14:05:07,515
2024-12-09 14:05:08,515
2024-12-09 14:05:09,515
2024-12-09 14:05:10,515
2024-12-09 14:05:11,516
2024-12-09 14:05:12,515
2024-12-09 14:05:13,516
2024-12-09 14:05:14,515
2024-12-09 14:05:15,516
2024-12-09 14:05:16,516
2024-12-09 14:05:17,516
2024-12-09 14:05:18,515
2024-12-09 14:05:19,515
2024-12-09 14:05:20,515
2024-12-09 14:05:21,515
2024-12-09 14:05:22,515
2024-12-09 14:05:23,515
2024-12-09 14:05:24,515
2024-12-09 14:05:25,516
2024-12-09 14:05:26,515
2024-12-09 14:05:27,515
2024-12-09 14:05:28,516
2024-12-09 14:05:29,515
2024-12-09 14:05:30,515
2024-12-09 14:05:31,515
2024-12-09 14:05:33,515
2024-12-09 14:05:34,516
2024-12-09 14:05:35,515
2024-12-09 14:05:36,515
2024-12-09 14:05:37,515
2024-12-09 14:05:38,516
2024-12-09 14:05:39,515
2024-12-09 14:05:40,516
2024-12-09 14:05:41,515
2024-12-09 14:05:42,515
2024-12-09 14:05:43,515
2024-12-09 14:05:44,515
2024-12-09 14:05:45,515
2024-12-09 14:05:46,515
2024-12-09 14:05:47,515
2024-12-09 14:05:48,516
2024-12-09 14:05:49,515
2024-12-09 14:05:50,515
2024-12-09 14:05:51,516
2024-12-09 14:05:52,516
2024-12-09 14:05:53,515
2024-12-09 14:05:54,516
2024-12-09 14:05:55,516
2024-12-09 14:05:56,516
2024-12-09 14:05:57,516
2024-12-09 14:05:58,516
2024-12-09 14:05:59,516
2024-12-09 14:06:00,516
2024-12-09 14:06:01,516
2024-12-09 14:06:02,516
2024-12-09 14:06:03,516
2024-12-09 14:06:04,516
2024-12-09 14:06:05,516
2024-12-09 14:06:06,516
2024-12-09 14:06:07,515
2024-12-09 14:06:08,516
2024-12-09 14:06:09,515
2024-12-09 14:06:10,515
2024-12-09 14:06:11,516
2024-12-09 14:06:12,515
2024-12-09 14:06:13,516
2024-12-09 14:06:14,516
2024-12-09 14:06:15,516
2024-12-09 14:06:16,515
2024-12-09 14:06:17,516
2024-12-09 14:06:18,515
2024-12-09 14:06:19,516
2024-12-09 14:06:20,516
2024-12-09 14:06:21,515
2024-12-09 14:06:22,516
2024-12-09 14:06:23,516
2024-12-09 14:06:24,516
2024-12-09 14:06:25,515
2024-12-09 14:06:26,516
2024-12-09 14:06:27,516
2024-12-09 14:06:28,516
2024-12-09 14:06:29,515
2024-12-09 14:06:30,516
2024-12-09 14:06:31,516
2024-12-09 14:06:32,515
2024-12-09 14:06:33,516
2024-12-09 14:06:34,516
2024-12-09 14:06:35,516
2024-12-09 14:06:36,515
2024-12-09 14:06:37,516
2024-12-09 14:06:38,516
2024-12-09 14:06:39,516
2024-12-09 14:06:40,515
2024-12-09 14:06:41,516
2024-12-09 14:06:42,515
2024-12-09 14:06:43,516
2024-12-09 14:06:44,515
2024-12-09 14:06:45,515
2024-12-09 14:06:46,516
2024-12-09 14:06:47,515
2024-12-09 14:06:48,515
2024-12-09 14:06:49,516
2024-12-09 14:06:50,516
2024-12-09 14:06:51,515
2024-12-09 14:06:52,516
2024-12-09 14:06:53,515
2024-12-09 14:06:54,516
2024-12-09 14:06:55,516
2024-12-09 14:06:56,516
2024-12-09 14:06:57,516
2024-12-09 14:06:58,515
2024-12-09 14:06:59,516
2024-12-09 14:07:00,515
2024-12-09 14:07:01,516
2024-12-09 14:07:02,515
2024-12-09 14:07:03,516
2024-12-09 14:07:04,516
2024-12-09 14:07:05,516
2024-12-09 14:07:06,516
2024-12-09 14:07:07,515
2024-12-09 14:07:08,515
2024-12-09 14:07:09,516
2024-12-09 14:07:10,516
2024-12-09 14:07:11,516
2024-12-09 14:07:12,516
2024-12-09 14:07:13,516
2024-12-09 14:07:14,516
2024-12-09 14:07:15,516
2024-12-09 14:07:16,516
2024-12-09 14:07:17,516
2024-12-09 14:07:18,516
2024-12-09 14:07:20,516
2024-12-09 14:07:21,516
2024-12-09 14:07:22,516
2024-12-09 14:07:23,516
2024-12-09 14:07:24,515
2024-12-09 14:07:25,516
2024-12-09 14:07:26,515
2024-12-09 14:07:27,516
2024-12-09 14:07:28,516
2024-12-09 14:07:29,516
2024-12-09 14:07:30,516
2024-12-09 14:07:31,516
2024-12-09 14:07:32,516
2024-12-09 14:07:33,516
2024-12-09 14:07:34,516
2024-12-09 14:07:35,516
2024-12-09 14:07:36,516
2024-12-09 14:07:37,515
2024-12-09 14:07:38,515
2024-12-09 14:07:39,515
2024-12-09 14:07:40,516
2024-12-09 14:07:41,515
2024-12-09 14:07:42,516
2024-12-09 14:07:43,516
2024-12-09 14:07:44,516
2024-12-09 14:07:45,516
2024-12-09 14:07:46,516
2024-12-09 14:07:47,516
2024-12-09 14:07:48,516
2024-12-09 14:07:49,515
2024-12-09 14:07:50,515
2024-12-09 14:07:51,515
2024-12-09 14:07:52,515
2024-12-09 14:07:53,516
2024-12-09 14:07:54,516
2024-12-09 14:07:55,516
2024-12-09 14:07:56,515
2024-12-09 14:07:57,515
2024-12-09 14:07:58,516
2024-12-09 14:07:59,516
2024-12-09 14:08:00,516
2024-12-09 14:08:01,516
2024-12-09 14:08:02,516
2024-12-09 14:08:03,516
2024-12-09 14:08:04,517
2024-12-09 14:08:05,515
2024-12-09 14:08:06,515
2024-12-09 14:08:07,516
2024-12-09 14:08:08,516
2024-12-09 14:08:09,516
2024-12-09 14:08:10,516
2024-12-09 14:08:11,515
2024-12-09 14:08:12,516
2024-12-09 14:08:13,516
2024-12-09 14:08:14,516
2024-12-09 14:08:15,515
2024-12-09 14:08:16,516
2024-12-09 14:08:45,513,100
2024-12-09 14:08:46,515,100
2024-12-09 14:08:47,516,100
2024-12-09 14:08:48,516,100
2024-12-09 14:08:49,516,100
2024-12-09 14:08:50,516,100
2024-12-09 14:08:51,516,100
2024-12-09 14:08:52,515,100
2024-12-09 14:08:53,516,100
2024-12-09 14:08:54,516,100
2024-12-09 14:08:56,515,100
2024-12-09 14:08:57,515,100
2024-12-09 14:08:58,516,100
2024-12-09 14:08:59,515,100
2024-12-09 14:09:00,516,100
2024-12-09 14:09:01,515,100
2024-12-09 14:09:02,516,100
2024-12-09 14:09:03,515,100
2024-12-09 14:09:04,516,100
2024-12-09 14:09:05,515,100
2024-12-09 14:09:06,515,100
2024-12-09 14:09:07,516,100
2024-12-09 14:09:08,516,100
2024-12-09 14:09:09,516,100
2024-12-09 14:09:10,515,100
2024-12-09 14:09:11,516,100
2024-12-09 14:09:12,516,100
2024-12-09 14:09:13,516,100
2024-12-09 14:09:14,515,100
2024-12-09 14:09:15,516,100
2024-12-09 14:09:16,516,100
2024-12-09 14:09:17,515,100
2024-12-09 14:09:18,516,100
2024-12-09 14:09:19,516,100
2024-12-09 14:09:20,516,100
2024-12-09 14:09:21,515,100
2024-12-09 14:09:22,516,100
2024-12-09 14:09:23,515,100
2024-12-09 14:09:24,516,100
2024-12-09 14:09:25,516,100
2024-12-09 14:09:26,515,100
2024-12-09 14:09:27,515,100
2024-12-09 14:09:28,515,100
2024-12-09 14:09:29,515,100
2024-12-09 14:09:30,515,100
2024-12-09 14:09:31,516,100
2024-12-09 14:09:32,515,100
2024-12-09 14:09:33,516,100
2024-12-09 14:09:34,515,100
2024-12-09 14:09:35,515,100
2024-12-09 14:09:36,515,100
2024-12-09 14:09:37,515,100
2024-12-09 14:09:38,515,100
2024-12-09 14:09:39,516,100
2024-12-09 14:09:40,516,100
2024-12-09 14:09:41,515,100
2024-12-09 14:09:42,516,100
2024-12-09 14:09:43,515,100
2024-12-09 14:09:44,516,100
2024-12-09 14:09:45,515,100
2024-12-09 14:09:46,516,100
2024-12-09 14:09:47,515,100
2024-12-09 14:09:48,516,100
2024-12-09 14:09:49,515,100
2024-12-09 14:09:50,516,100
2024-12-09 14:09:51,515,100
2024-12-09 14:09:52,515,100
2024-12-09 14:09:53,516,100
2024-12-09 14:09:54,515,100
2024-12-09 14:09:55,515,100
2024-12-09 14:09:56,516,100
2024-12-09 14:09:57,515,100
2024-12-09 14:09:58,516,100
2024-12-09 14:09:59,516,100
2024-12-09 14:10:00,515,100
2024-12-09 14:10:01,516,100
2024-12-09 14:10:02,516,100
2024-12-09 14:10:03,515,100
2024-12-09 14:10:04,516,100
2024-12-09 14:10:05,516,100
2024-12-09 14:10:06,516,100
2024-12-09 14:10:07,515,100
2024-12-09 14:10:08,516,100
2024-12-09 14:10:09,516,100
2024-12-09 14:10:10,516,100
2024-12-09 14:10:11,516,100
2024-12-09 14:10:12,515,100
2024-12-09 14:10:13,516,100
2024-12-09 14:10:14,515,100
2024-12-09 14:10:15,516,100
2024-12-09 14:10:16,515,100
2024-12-09 14:10:17,515,100
2024-12-09 14:10:18,515,100
2024-12-09 14:10:19,516,100
2024-12-09 14:10:20,515,100
2024-12-09 14:10:21,515,100
2024-12-09 14:10:22,515,100
2024-12-09 14:10:23,519,98
2024-12-09 14:10:24,515,100
2024-12-09 14:10:25,515,100
2024-12-09 14:10:26,516,100
2024-12-09 14:10:27,515,100
2024-12-09 14:10:28,515,100
2024-12-09 14:10:29,515,100
2024-12-09 14:10:30,515,100
2024-12-09 14:10:31,515,100
2024-12-09 14:10:32,516,100
2024-12-09 14:10:33,515,100
2024-12-09 14:10:34,515,100
2024-12-09 14:10:35,515,100
2024-12-09 14:10:36,515,100
2024-12-09 14:10:37,515,100
2024-12-09 14:10:38,515,100
2024-12-09 14:10:39,515,100
2024-12-09 14:10:40,515,100
2024-12-09 14:10:42,515,100
2024-12-09 14:10:43,515,100
2024-12-09 14:10:44,516,100
2024-12-09 14:10:45,516,100
2024-12-09 14:10:46,516,100
2024-12-09 14:10:47,515,100
2024-12-09 14:10:48,515,100
2024-12-09 14:10:49,515,100
2024-12-09 14:10:50,515,100
2024-12-09 14:10:51,516,100
2024-12-09 14:10:52,515,100
2024-12-09 14:10:53,515,100
2024-12-09 14:10:54,516,100
2024-12-09 14:10:55,515,100
2024-12-09 14:10:56,516,100
2024-12-09 14:10:57,515,100
2024-12-09 14:10:58,515,100
2024-12-09 14:10:59,515,100
2024-12-09 14:11:00,515,100
2024-12-09 14:11:01,515,100
2024-12-09 14:11:02,515,100
2024-12-09 14:11:03,515,100
2024-12-09 14:11:04,515,100
2024-12-09 14:11:05,516,100
2024-12-09 14:11:06,515,100
2024-12-09 14:11:07,515,100
2024-12-09 14:11:08,515,100
2024-12-09 14:11:09,515,100
2024-12-09 14:11:10,515,100
2024-12-09 14:11:11,515,100
2024-12-09 14:11:12,515,100
2024-12-09 14:11:13,515,100
2024-12-09 14:11:14,515,100
2024-12-09 14:11:15,515,100
2024-12-09 14:11:16,515,100
2024-12-09 14:11:17,515,100
2024-12-09 14:11:18,515,100
2024-12-09 14:11:19,515,100
2024-12-09 14:11:20,515,100
2024-12-09 14:11:21,515,100
2024-12-09 14:11:22,515,100
2024-12-09 14:11:23,516,100
2024-12-09 14:11:24,515,100
2024-12-09 14:11:25,516,100
2024-12-09 14:11:26,516,100
2024-12-09 14:11:27,515,100
2024-12-09 14:11:28,516,100
2024-12-09 14:11:29,515,100
2024-12-09 14:11:30,515,100
2024-12-09 14:11:31,516,100
2024-12-09 14:11:32,516,100
2024-12-09 14:11:33,516,100
2024-12-09 14:11:34,515,100
2024-12-09 14:11:35,516,100
2024-12-09 14:11:36,515,100
2024-12-09 14:11:37,515,100
2024-12-09 14:11:38,515,100
2024-12-09 14:11:39,515,100
2024-12-09 14:11:40,515,100
2024-12-09 14:11:41,515,100
2024-12-09 14:11:42,516,100
2024-12-09 14:11:43,516,100
2024-12-09 14:11:44,515,100
2024-12-09 14:11:45,516,100
2024-12-09 14:11:46,516,100
2024-12-09 14:11:47,516,100
2024-12-09 14:11:48,515,100
2024-12-09 14:11:49,516,100
2024-12-09 14:11:50,516,100
2024-12-09 14:11:51,515,100
2024-12-09 14:11:52,516,100
2024-12-09 14:11:53,515,100
2024-12-09 14:11:54,516,100
2024-12-09 14:11:55,516,100
2024-12-09 14:11:56,516,100
2024-12-09 14:11:57,516,100
2024-12-09 14:11:58,516,100
2024-12-09 14:11:59,516,100
2024-12-09 14:12:00,516,100
2024-12-09 14:12:01,516,100
2024-12-09 14:12:02,515,100
2024-12-09 14:12:03,516,100
2024-12-09 14:12:04,516,100
2024-12-09 14:12:05,516,100
2024-12-09 14:12:06,516,100
2024-12-09 14:12:07,516,100
2024-12-09 14:12:08,516,100
2024-12-09 14:12:09,516,100
2024-12-09 14:12:10,516,100
2024-12-09 14:12:11,516,100
2024-12-09 14:12:12,516,100
2024-12-09 14:12:13,516,100
2024-12-09 14:12:14,516,100
2024-12-09 14:12:15,516,100
2024-12-09 14:12:16,516,100
2024-12-09 14:12:17,516,100
2024-12-09 14:12:18,516,100
2024-12-09 14:12:19,516,100
2024-12-09 14:12:20,516,100
2024-12-09 14:12:21,516,100
2024-12-09 14:12:22,516,100
2024-12-09 14:12:23,517,99
2024-12-09 14:12:24,516,100
2024-12-09 14:12:25,516,100
2024-12-09 14:12:26,516,100
2024-12-09 14:12:27,516,100
2024-12-09 14:12:29,516,100
2024-12-09 14:12:30,516,100
2024-12-09 14:12:31,516,100
2024-12-09 14:12:32,516,100
2024-12-09 14:12:33,516,100
2024-12-09 14:12:34,516,100
2024-12-09 14:12:35,516,100
2024-12-09 14:12:36,516,100
2024-12-09 14:12:37,516,100
2024-12-09 14:12:38,516,100
2024-12-09 14:12:39,516,100
2024-12-09 14:12:40,516,100
2024-12-09 14:12:41,516,100
